fic,gsubind,datadate,gvkey,curcdm,Share_End,Isin
IND,45203015,2024-12-31,312428,INR,108.91,INE437C01012
IND,35202010,2024-12-31,312445,INR,12.46,INE422G01015
IND,45203030,2024-12-31,312447,INR,15.6,INE410E01015
CHN,35201010,2024-12-31,312547,CNY,12.22,CNE100001DP5
CHN,35201010,2024-12-31,312547,CNY,12.22,CNE100001DP5
CHN,45301010,2024-12-31,312553,CNY,31.9,CNE100001DJ8
CHN,45301010,2024-12-31,312553,CNY,31.9,CNE100001DJ8
CHN,45203015,2024-12-31,312556,CNY,12.48,CNE100001DM2
CHN,45203015,2024-12-31,312556,CNY,12.48,CNE100001DM2
KOR,45301010,2024-12-31,312570,KRW,7160,KR7141000000
TWN,35201010,2024-12-31,312582,TWD,57.9,TW0004169008
CHN,45201020,2024-12-31,312635,CNY,13.11,CNE100001F03
CHN,45201020,2024-12-31,312635,CNY,13.11,CNE100001F03
CYM,45103010,2024-12-31,312638,HKD,0.27,KYG1267V1005
LKA,45102010,2024-12-31,312645,LKR,24.6,LK0411N00005
SRB,45203015,2024-12-31,312653,RSD,,RSDZITE06077
TWN,45203010,2024-12-31,312686,TWD,38.25,TW0004153002
IND,35202010,2024-12-31,312703,INR,4.21,INE537C01019
IND,45203030,2024-12-31,312711,INR,0.73,INE490B01013
IND,45102010,2024-12-31,312713,INR,,INE520G01024
POL,45102010,2024-12-31,312766,PLN,2.33,PLATMSI00016
MYS,45203020,2024-12-31,312790,MYR,0.46,MYL5220OO008
CHN,45301020,2024-12-31,312800,CNY,8.28,CNE100001DV3
CHN,45301020,2024-12-31,312800,CNY,8.28,CNE100001DV3
CHN,45301020,2024-12-31,312803,CNY,24.47,CNE100001FH7
CHN,45301020,2024-12-31,312803,CNY,24.47,CNE100001FH7
JEY,45103020,2024-12-31,312806,GBP,0.2308,JE00B6Y3DV84
JEY,45103020,2024-12-31,312806,GBP,0.2308,JE00B6Y3DV84
JEY,45103020,2024-12-31,312806,GBP,0.2308,JE00B6Y3DV84
IND,45102010,2024-12-31,312832,INR,96.52,INE578B01015
IND,45102010,2024-12-31,312902,INR,7.86,INE716D01033
IND,45102010,2024-12-31,312902,INR,7.86,INE716D01033
IND,45103010,2024-12-31,312905,INR,30.2,INE650K01021
IND,45102010,2024-12-31,312920,INR,0.05,INE648B01024
IND,35202010,2024-12-31,312924,INR,17.71,INE749B01020
IND,45202030,2024-12-31,312936,INR,5.2,INE756A01019
IND,35202010,2024-12-31,312941,INR,0.87,INE622B01045
IND,45201020,2024-12-31,312952,INR,25.53,INE660B01011
IND,45201020,2024-12-31,313023,INR,551.75,INE760B01019
IND,45201020,2024-12-31,313036,INR,28.88,INE769B01028
IND,45103010,2024-12-31,313047,INR,130.01,INE781A01025
IND,35202010,2024-12-31,313049,INR,92.43,INE806D01016
CHN,35202010,2024-12-31,313058,CNY,4.47,CNE100001HK7
CHN,35202010,2024-12-31,313058,CNY,4.47,CNE100001HK7
CHN,45203010,2024-12-31,313060,CNY,21.63,CNE100001H35
CHN,45203010,2024-12-31,313060,CNY,21.63,CNE100001H35
CHN,45203010,2024-12-31,313067,CNY,4.86,CNE100001JV0
CHN,45103020,2024-12-31,313069,CNY,50.03,CNE100001JT4
CHN,45103020,2024-12-31,313069,CNY,50.03,CNE100001JT4
CHN,45203010,2024-12-31,313074,CNY,18.16,CNE100001H50
CHN,45203010,2024-12-31,313074,CNY,18.16,CNE100001H50
IND,35202010,2024-12-31,313104,INR,5.17,INE812B01026
IND,35202010,2024-12-31,313204,INR,1811.15,INE887E01022
IND,35202010,2024-12-31,313206,INR,388.45,INE860D01013
IND,35202010,2024-12-31,313219,INR,0.92,INE930C01016
CYM,45203030,2024-12-31,313269,HKD,0.233,KYG8079L1133
CYM,45203030,2024-12-31,313269,HKD,0.233,KYG8079L1133
KOR,45103010,2024-12-31,313301,KRW,6750,KR7153460001
IND,45102010,2024-12-31,313320,INR,0.63,INE968B01018
IND,45102010,2024-12-31,313346,INR,15.65,INE968E01012
IND,45102010,2024-12-31,313348,INR,155.35,INE959B01017
IND,45102010,2024-12-31,313348,INR,155.35,INE959B01017
KOR,45203015,2024-12-31,313354,KRW,19180,KR7097520001
CHN,35202010,2024-12-31,313362,CNY,18.33,CNE100001K63
CHN,35202010,2024-12-31,313362,CNY,18.33,CNE100001K63
CHN,45203030,2024-12-31,313365,CNY,4.45,CNE100001K22
KOR,45203015,2024-12-31,313397,KRW,640,KR7151910007
TWN,45301020,2024-12-31,313436,TWD,3325,TW0005274005
BGD,45102010,2024-12-31,313446,BDT,17.2,BD0647AAMRA2
SWE,45203010,2024-12-31,313458,SEK,0.672,SE0026821373
SWE,45203010,2024-12-31,313458,SEK,0.672,SE0026821373
SWE,45203010,2024-12-31,313458,SEK,0.672,SE0026821373
TWN,35202010,2024-12-31,313477,TWD,36,TW0004166004
CHN,35203010,2024-12-31,313479,CNY,54.62,CNE100001KV8
CHN,35203010,2024-12-31,313479,CNY,54.62,CNE100001KV8
CHN,35203010,2024-12-31,313479,CNY,54.62,CNE100001KV8
CHN,35203010,2024-12-31,313479,CNY,54.62,CNE100001KV8
CHN,35203010,2024-12-31,313479,CNY,54.62,CNE100001KV8
CHN,35203010,2024-12-31,313479,CNY,54.62,CNE100001KV8
CHN,35203010,2024-12-31,313479,HKD,30.8,CNE1000040M1
CHN,35203010,2024-12-31,313479,HKD,30.8,CNE1000040M1
CHN,35203010,2024-12-31,313479,HKD,30.8,CNE1000040M1
CHN,35203010,2024-12-31,313479,HKD,30.8,CNE1000040M1
CHN,35203010,2024-12-31,313479,HKD,30.8,CNE1000040M1
CHN,35203010,2024-12-31,313479,HKD,30.8,CNE1000040M1
CHN,45102010,2024-12-31,313484,CNY,14.3,CNE100001KW6
CHN,45102010,2024-12-31,313484,CNY,14.3,CNE100001KW6
CHN,45203010,2024-12-31,313486,CNY,13.67,CNE100001KX4
CHN,45203010,2024-12-31,313486,CNY,13.67,CNE100001KX4
SWE,35203010,2024-12-31,313494,SEK,0.39,SE0003883990
AUS,35103010,2024-12-31,313551,AUD,0.029,AU000000PCK6
POL,35201010,2024-12-31,313558,PLN,0.196,PLSTCLS00013
GBR,45103010,2024-12-31,313578,AUD,0.22,AU000000ESK6
CHN,45103020,2024-12-31,313592,CNY,5.28,CNE100001P43
CHN,45103020,2024-12-31,313592,CNY,5.28,CNE100001P43
TWN,35202010,2024-12-31,313600,TWD,16.25,TW0004172002
CHN,45203010,2024-12-31,313618,CNY,34.79,CNE100001P19
CHN,45203010,2024-12-31,313618,CNY,34.79,CNE100001P19
CHN,45201020,2024-12-31,313630,CNY,11.48,CNE100001M38
CHN,45201020,2024-12-31,313630,CNY,11.48,CNE100001M38
MYS,45102010,2024-12-31,313755,MYR,0.41,MYL5216OO006
TWN,45202030,2024-12-31,313758,TWD,218,TW0005289003
ITA,45203030,2024-12-31,313790,EUR,62.25,IT0004729759
ITA,45203030,2024-12-31,313790,EUR,62.25,IT0004729759
ITA,45203030,2024-12-31,313790,EUR,62.25,IT0004729759
FRA,35201010,2024-12-31,313794,EUR,0.602,FR0010397232
FRA,35201010,2024-12-31,313794,EUR,0.602,FR0010397232
FRA,35201010,2024-12-31,313794,EUR,0.602,FR0010397232
TWN,45201020,2024-12-31,313943,TWD,12.35,TW0006403009
FRA,35201010,2024-12-31,313966,EUR,3.024,FR0011341205
FRA,35201010,2024-12-31,313966,EUR,3.024,FR0011341205
KOR,45203015,2024-12-31,313984,KRW,7800,KR7149950008
IND,35202010,2024-12-31,314062,INR,48.5,INE486I01016
KOR,45203015,2024-12-31,314079,KRW,3340,KR7155650005
IND,35202010,2024-12-31,314089,INR,191.05,INE443B01012
KOR,45201020,2024-12-31,314154,KRW,1434,KR7046970000
TWN,35201010,2024-12-31,314159,TWD,15.75,TW0004186002
TWN,45203015,2024-12-31,314169,TWD,115,TW0008147000
JPN,35201010,2024-12-31,314176,JPY,110,JP3386460004
RUS,45203010,2024-12-31,314200,RUB,11.97,RU000A0JT7Y2
JPN,45102010,2024-12-31,314212,JPY,802,JP3545230009
TWN,45301020,2024-12-31,314213,TWD,91.4,TW0005299002
TWN,45202030,2024-12-31,314502,TWD,291.5,TW0006414006
JPN,45201020,2024-12-31,314524,JPY,283,JP3166650006
JPN,45201020,2024-12-31,314524,JPY,283,JP3166650006
TWN,45301020,2024-12-31,314527,TWD,32.15,TW0006405004
TWN,45301020,2024-12-31,314544,TWD,85.7,TW0006411002
ESP,35201010,2024-12-31,314563,EUR,0.31,ES0156303002
TWN,45203015,2024-12-31,314577,TWD,20.3,TW0006418007
TWN,45301010,2024-12-31,314579,TWD,50,TW0005285001
TWN,35201010,2024-12-31,314592,TWD,58.5,TW0004174008
FIN,45102010,2024-12-31,314629,EUR,5.66,FI4000043435
FIN,45102010,2024-12-31,314629,EUR,5.66,FI4000043435
BGR,45103010,2024-12-31,314645,BGN,5.2,BG1100007076
SVN,45103020,2024-12-31,314647,EUR,15.9,SI0031117433
DEU,45202030,2024-12-31,314649,EUR,0.0015,DE0005491666
AUS,45301020,2024-12-31,314650,AUD,0.05,AU0000004DS8
AUS,45301020,2024-12-31,314650,AUD,0.05,AU0000004DS8
ISR,45103010,2024-12-31,314663,ILS,0.521,IL0003830184
FRA,35201010,2024-12-31,314684,EUR,11.9,FR0010785790
FRA,35201010,2024-12-31,314684,EUR,11.9,FR0010785790
TWN,35202010,2024-12-31,314708,TWD,20.4,TW0004167002
IND,45102010,2024-12-31,314745,INR,7.5,INE898E01011
IND,45102010,2024-12-31,314776,INR,7.17,INE011B01017
IND,45103010,2024-12-31,314777,INR,2.9,INE519B01019
SWE,45203010,2024-12-31,314824,SEK,1.04,SE0002067421
IND,35202010,2024-12-31,314848,INR,10.06,INE323K01017
IND,45102010,2024-12-31,314860,INR,338.65,INE113B01037
IND,45103010,2024-12-31,314862,INR,3.69,INE369B01019
ISR,35201010,2024-12-31,314867,ILS,0.119,IL0004850116
KOR,45301020,2024-12-31,314883,KRW,711,KR7153490008
CYM,45203015,2024-12-31,314890,HKD,0.098,KYG688451098
KOR,45301020,2024-12-31,314894,KRW,6410,KR7114810005
POL,45102010,2024-12-31,314920,PLN,6.1,PLAPNPS00017
JPN,35202010,2024-12-31,314923,JPY,82,JP3921220004
IND,45103010,2024-12-31,314954,INR,676.667,INE899M01020
JPN,45203030,2024-12-31,314982,JPY,1603,JP3253820009
KOR,35202010,2024-12-31,314984,KRW,58800,KR7170900005
JEY,45103020,2024-12-31,315008,GBP,0.0325,JE00BKVDPL34
JEY,45103020,2024-12-31,315008,GBP,0.0325,JE00BKVDPL34
KOR,45301010,2024-12-31,315045,KRW,616,KR7097800007
JPN,35103010,2024-12-31,315054,JPY,835,JP3436140002
TWN,45301020,2024-12-31,315069,TWD,103,TW0006417009
DNK,45202030,2024-12-31,315092,DKK,0.479,DK0060477263
DNK,45202030,2024-12-31,315092,DKK,0.479,DK0060477263
DNK,45202030,2024-12-31,315092,DKK,0.479,DK0060477263
BGD,35202010,2024-12-31,315094,BDT,37.9,BD0486OPL004
JPN,45103010,2024-12-31,315101,JPY,672,JP3831490002
TWN,45203015,2024-12-31,315122,TWD,17.65,TW0006407000
CYM,45201020,2024-12-31,315123,TWD,149.5,KYG6956N1034
SWE,35201010,2024-12-31,315137,SEK,19.3,SE0021181559
SWE,35201010,2024-12-31,315137,SEK,19.3,SE0021181559
SWE,35201010,2024-12-31,315137,SEK,19.3,SE0021181559
SWE,35201010,2024-12-31,315137,SEK,19.3,SE0021181559
GBR,35103010,2024-12-31,315189,GBP,0.375,GB00B8DV9647
GBR,35103010,2024-12-31,315189,GBP,0.375,GB00B8DV9647
SWE,35201010,2024-12-31,315200,SEK,7.801,SE0022239950
TWN,45202030,2024-12-31,315216,TWD,110,TW0006416001
TWN,45203010,2024-12-31,315219,TWD,102.5,TW0005283006
TWN,45203010,2024-12-31,315237,TWD,104,TW0006419005
FRA,45201020,2024-12-31,315244,EUR,3.72,FR0011466069
FRA,45201020,2024-12-31,315244,EUR,3.72,FR0011466069
FRA,45201020,2024-12-31,315244,EUR,3.72,FR0011466069
HKG,35202010,2024-12-31,315257,HKD,8.78,HK0000145638
FRA,35201010,2024-12-31,315258,EUR,1.69,FR001400K4B1
FRA,35201010,2024-12-31,315258,EUR,1.69,FR001400K4B1
TWN,45301020,2024-12-31,315262,TWD,28.8,TW0005272009
CYM,45301020,2024-12-31,315306,TWD,136,KYG377541019
KOR,35203010,2024-12-31,315309,KRW,109000,KR7141080002
DEU,45102010,2024-12-31,315338,EUR,11.7,DE000A40ET13
IND,35202010,2024-12-31,315345,INR,19.52,INE882C01035
SWE,45103010,2024-12-31,315358,SEK,72.1,SE0017161243
SWE,45103010,2024-12-31,315358,SEK,72.1,SE0017161243
SWE,45103010,2024-12-31,315358,SEK,72.1,SE0017161243
SWE,45103010,2024-12-31,315358,SEK,72.1,SE0017161243
SWE,45103010,2024-12-31,315358,SEK,72.1,SE0017161243
DEU,45102010,2024-12-31,315387,EUR,0.48,DE000A2G8332
IND,35202010,2024-12-31,315425,INR,54.34,INE711D01018
DEU,35201010,2024-12-31,315458,EUR,53.1,DE000A1EWVY8
DEU,35201010,2024-12-31,315458,EUR,53.1,DE000A1EWVY8
JPN,35201010,2024-12-31,315494,JPY,2644.5,JP3836750004
TWN,45103010,2024-12-31,315498,TWD,65.7,TW0008284001
IND,35202010,2024-12-31,315550,INR,136.37,INE551C01044
IND,35202010,2024-12-31,315550,INR,136.37,INE551C01044
JPN,35201010,2024-12-31,315578,JPY,104,JP3974770004
VNM,45203030,2024-12-31,315619,VND,13200,VN000000PSD8
TWN,45301020,2024-12-31,315629,TWD,31.35,TW0008150004
BEL,35201010,2024-12-31,315639,EUR,0.712,BE0974260896
BEL,35201010,2024-12-31,315639,EUR,0.712,BE0974260896
IDN,45102010,2024-12-31,315654,IDR,18500,ID1000128408
FRA,45103010,2024-12-31,315666,EUR,30.8,FR0010688440
FRA,45103010,2024-12-31,315666,EUR,30.8,FR0010688440
IND,35202010,2024-12-31,315692,INR,14.95,INE643N01012
IND,45102010,2024-12-31,315723,INR,25.32,INE564B01015
IND,45102010,2024-12-31,315747,INR,31.09,INE958L01026
IND,45103010,2024-12-31,315773,INR,7.74,INE741L01018
IND,45102010,2024-12-31,315774,INR,6.87,INE739B01039
IND,45102010,2024-12-31,315775,INR,39.34,INE547B01028
IND,35202010,2024-12-31,315779,INR,7.7,INE479C01014
AUS,45103010,2024-12-31,315809,AUD,0.09,AU0000033946
IND,45203030,2024-12-31,315824,INR,5.86,INE876E01033
IND,45203030,2024-12-31,315828,INR,6.56,INE159O01033
CYM,45301020,2024-12-31,315846,TWD,89.6,KYG480071011
IND,45103010,2024-12-31,315851,INR,7.22,INE131N01018
KOR,45201020,2024-12-31,315877,KRW,8780,KR7170790000
GBR,35201010,2024-12-31,315900,GBP,0.18,GB00BP0RTP38
POL,45103010,2024-12-31,315934,PLN,0.47,PLIMAGS00013
BGD,35202010,2024-12-31,315939,BDT,8.9,BD0487CPL007
ISR,35202010,2024-12-31,315962,ILS,0.349,IL0010843675
TWN,35202010,2024-12-31,315995,TWD,34.85,TW0004192000
CYM,35201010,2024-12-31,316017,TWD,11.45,KYG866171005
DEU,45103010,2024-12-31,316024,EUR,17.1,DE000A0S9R37
CYM,45203030,2024-12-31,316053,HKD,4.68,KYG4644E1301
CYM,45203030,2024-12-31,316053,HKD,4.68,KYG4644E1301
CYM,45203030,2024-12-31,316053,HKD,4.68,KYG4644E1301
ROU,45102010,2024-12-31,316064,RON,0.45,ROBUCSACNOR2
KOR,35201010,2024-12-31,316065,KRW,3860,KR7092040005
TWN,45202030,2024-12-31,316086,TWD,70.9,TW0003706008
ISR,45103010,2024-12-31,316094,ILS,11.51,IL0010833775
DEU,45203010,2024-12-31,316116,EUR,1.82,DE0005209589
FRA,45102010,2024-12-31,316125,EUR,3.38,FR0010827741
AUS,35201010,2024-12-31,316197,AUD,0.4,AU0000327769
AUS,35201010,2024-12-31,316197,AUD,0.4,AU0000327769
CYM,45103010,2024-12-31,316216,HKD,0.075,KYG3461G1863
CYM,45103010,2024-12-31,316216,HKD,0.075,KYG3461G1863
NOR,45203010,2024-12-31,316268,NOK,6.88,NO0010629108
NOR,45203010,2024-12-31,316268,NOK,6.88,NO0010629108
GBR,45301020,2024-12-31,316282,GBP,0.05,GB00BD7V5D43
TWN,45203015,2024-12-31,316289,TWD,85.7,TW0006426000
KOR,45103020,2024-12-31,316291,KRW,4900,KR7150900009
SWE,45203010,2024-12-31,316293,SEK,1.28,SE0005365095
SWE,45203010,2024-12-31,316293,SEK,1.28,SE0005365095
IND,45203015,2024-12-31,316301,INR,122.06,INE788D01016
IND,45102010,2024-12-31,316308,INR,19.01,INE737B01033
IND,45102010,2024-12-31,316308,INR,19.01,INE737B01033
IND,45102010,2024-12-31,316308,INR,6.71,IN9737B01031
IND,45102010,2024-12-31,316308,INR,6.71,IN9737B01031
IND,35202010,2024-12-31,316316,INR,45.04,INE634B01016
IND,45203030,2024-12-31,316317,INR,2.63,INE570N01025
IND,45102010,2024-12-31,316323,INR,10.5,INE860E01011
IND,45103010,2024-12-31,316332,INR,8.21,INE491C01027
IND,45203010,2024-12-31,316342,INR,52.26,INE190F01028
KOR,45301020,2024-12-31,316352,KRW,25000,KR7131970006
IND,45102010,2024-12-31,316364,INR,67.95,INE989J01017
IND,45102010,2024-12-31,316364,INR,67.95,INE989J01017
IND,45102010,2024-12-31,316364,INR,25.28,IN9989J01023
IND,45102010,2024-12-31,316364,INR,25.28,IN9989J01023
GBR,35201010,2024-12-31,316402,GBP,31.75,GB00B4QVDF07
SWE,35103010,2024-12-31,316419,SEK,20.485,SE0015987946
SWE,35103010,2024-12-31,316419,SEK,20.485,SE0015987946
KOR,35201010,2024-12-31,316440,KRW,1351,KR7168330009
KOR,45203015,2024-12-31,316463,KRW,995,KR7076610005
IND,45203030,2024-12-31,316492,INR,1971.65,INE077P01034
IND,35202010,2024-12-31,316499,INR,69.76,INE923C01011
IND,35201010,2024-12-31,316502,INR,17.47,INE194N01016
IND,45203030,2024-12-31,316527,INR,3.24,INE953M01033
IND,35202010,2024-12-31,316529,INR,70.48,INE117D01018
IND,35202010,2024-12-31,316558,INR,,INE092O01028
NGA,45102010,2024-12-31,316611,NGN,7.7,NGCWG0000002
KOR,45301020,2024-12-31,316618,KRW,2940,KR7171010002
THA,35202010,2024-12-31,316647,THB,33.25,TH4984010009
THA,35202010,2024-12-31,316647,THB,33.25,TH4984010009
THA,35202010,2024-12-31,316647,THB,,TH4984010017
THA,35202010,2024-12-31,316647,THB,,TH4984010017
IND,45202030,2024-12-31,316652,INR,7.37,INE400B01020
IND,45103010,2024-12-31,316654,INR,1.05,INE228B01017
ZAF,35202010,2024-12-31,316676,ZAR,1,ZAE000185005
KOR,45201020,2024-12-31,316697,KRW,1580,KR7134580000
CYM,45203015,2024-12-31,316699,TWD,70.1,KYG312361051
IND,35202010,2024-12-31,316709,INR,81,INE307N01014
CYM,45301010,2024-12-31,316729,HKD,3.14,KYG9829N1025
CYM,45301010,2024-12-31,316729,HKD,3.14,KYG9829N1025
CYM,45301010,2024-12-31,316729,HKD,3.14,KYG9829N1025
AUS,45103010,2024-12-31,316763,AUD,0.02,AU0000303216
AUS,45103010,2024-12-31,316763,AUD,0.02,AU0000303216
KOR,35202010,2024-12-31,316780,KRW,89000,KR7185750007
CYM,45203020,2024-12-31,316783,HKD,0.147,KYG2919W1327
CYM,45203020,2024-12-31,316783,HKD,0.147,KYG2919W1327
HKG,45202030,2024-12-31,316786,HKD,1,HK0000172855
JPN,35201010,2024-12-31,316812,JPY,518,JP3202170001
KOR,45103010,2024-12-31,316813,KRW,1196,KR7085810000
DNK,45201020,2024-12-31,316817,NOK,25.5,DK0060520450
DNK,45201020,2024-12-31,316817,NOK,25.5,DK0060520450
JPN,45103010,2024-12-31,316818,JPY,244,JP3852000003
JPN,45103020,2024-12-31,316843,JPY,595,JP3168300006
JPN,35203010,2024-12-31,316859,JPY,614,JP3794530000
CYM,45301020,2024-12-31,316883,TWD,403.5,KYG8190F1028
TWN,35201010,2024-12-31,316889,TWD,19.2,TW0004195003
TWN,35201010,2024-12-31,316891,TWD,12.95,TW0004194006
CYM,35202010,2024-12-31,316892,HKD,8.15,KYG2524A1031
CYM,35202010,2024-12-31,316892,HKD,8.15,KYG2524A1031
KOR,45301010,2024-12-31,316930,KRW,548,KR7049080005
AUS,35201010,2024-12-31,316964,AUD,0.089,AU0000023822
AUS,35201010,2024-12-31,316964,AUD,0.089,AU0000023822
KOR,45103010,2024-12-31,316971,KRW,5190,KR7090850009
CHN,45301020,2024-12-31,316991,CNY,43.52,CNE100001R90
CHN,45301020,2024-12-31,316991,CNY,43.52,CNE100001R90
CHN,35202010,2024-12-31,316993,CNY,20.32,CNE100001R58
CHN,35202010,2024-12-31,316993,CNY,20.32,CNE100001R58
CHN,45203010,2024-12-31,316994,CNY,9.59,CNE100001RB5
CHN,45103010,2024-12-31,316996,CNY,5.26,CNE100001R25
CHN,45103010,2024-12-31,316996,CNY,5.26,CNE100001R25
CHN,45203010,2024-12-31,316997,CNY,16.77,CNE100001R17
CHN,45203010,2024-12-31,316997,CNY,16.77,CNE100001R17
CHN,45203010,2024-12-31,316998,CNY,3.16,CNE100000CX3
CHN,45103020,2024-12-31,316999,CNY,7.19,CNE100001S32
CHN,45103020,2024-12-31,316999,CNY,7.19,CNE100001S32
CHN,45203010,2024-12-31,317000,CNY,4.34,CNE100001RC3
CHN,45203010,2024-12-31,317000,CNY,4.34,CNE100001RC3
CHN,35202010,2024-12-31,317001,CNY,12.71,CNE100001X92
CHN,35202010,2024-12-31,317001,CNY,12.71,CNE100001X92
CHN,35202010,2024-12-31,317003,CNY,15.77,CNE100001S57
CHN,35202010,2024-12-31,317003,CNY,15.77,CNE100001S57
CHN,45103020,2024-12-31,317004,CNY,6.14,CNE100001RD1
CHN,45103020,2024-12-31,317004,CNY,6.14,CNE100001RD1
CHN,45102010,2024-12-31,317006,CNY,9.3,CNE100001RX9
CHN,45102010,2024-12-31,317006,CNY,9.3,CNE100001RX9
TWN,45102010,2024-12-31,317011,TWD,191,TW0003147005
TWN,45301020,2024-12-31,317012,TWD,34.7,TW0003346003
CHN,45103010,2024-12-31,317050,CNY,27.56,CNE100001RS9
CHN,45103010,2024-12-31,317050,CNY,27.56,CNE100001RS9
CHN,45103010,2024-12-31,317051,CNY,25.87,CNE100001RR1
CHN,45103010,2024-12-31,317051,CNY,25.87,CNE100001RR1
CHN,45103020,2024-12-31,317053,CNY,15.09,CNE100001RL4
CHN,45103020,2024-12-31,317053,CNY,15.09,CNE100001RL4
CHN,45103020,2024-12-31,317054,CNY,47.23,CNE100001RK6
CHN,45103020,2024-12-31,317054,CNY,47.23,CNE100001RK6
CHN,35201010,2024-12-31,317055,CNY,7.02,CNE100001RJ8
CHN,45301020,2024-12-31,317058,CNY,28.25,CNE100001SM0
CHN,45301020,2024-12-31,317058,CNY,28.25,CNE100001SM0
CHN,45301010,2024-12-31,317060,CNY,28.73,CNE100001VC5
CHN,45301010,2024-12-31,317060,CNY,28.73,CNE100001VC5
SWE,45103010,2024-12-31,317061,SEK,4.45,SE0011644376
SWE,45103010,2024-12-31,317061,SEK,4.45,SE0011644376
KOR,45103020,2024-12-31,317124,KRW,4240,KR7053300000
BGD,35201010,2024-12-31,317134,BDT,9,BD0489AFCAB3
PAK,45102010,2024-12-31,317165,PKR,61.69,PK0107501014
ITA,45103010,2024-12-31,317169,EUR,1.33,IT0004496029
ITA,45103010,2024-12-31,317169,EUR,1.33,IT0004496029
TWN,45203015,2024-12-31,317229,TWD,148.5,TW0006449002
KOR,45201020,2024-12-31,317234,KRW,10430,KR7138080007
CYM,45203030,2024-12-31,317241,HKD,0.033,KYG7015H1039
JPN,45203015,2024-12-31,317278,JPY,20,JP3389660006
JPN,45203015,2024-12-31,317278,JPY,20,JP3389660006
TWN,35201010,2024-12-31,317284,TWD,615,TW0006446008
TUN,45203030,2024-12-31,317287,TND,2.34,TN0007590011
SWE,45301020,2024-12-31,317322,SEK,3.166,SE0003917798
SWE,45301020,2024-12-31,317322,SEK,3.166,SE0003917798
SWE,45301020,2024-12-31,317322,SEK,3.166,SE0003917798
TUN,45102010,2024-12-31,317323,TND,0.2,TN0007500010
TWN,45301020,2024-12-31,317369,TWD,95.4,TW0006435001
TWN,45201020,2024-12-31,317385,TWD,650,TW0006442007
JPN,45301020,2024-12-31,317401,JPY,1226,JP3637280003
JPN,45301020,2024-12-31,317401,JPY,1226,JP3637280003
POL,45103010,2024-12-31,317445,PLN,65.8,PLLVTSF00010
POL,45103010,2024-12-31,317445,PLN,65.8,PLLVTSF00010
JPN,45103010,2024-12-31,317467,JPY,2132,JP3802950000
FRA,45203020,2024-12-31,317473,EUR,0.116,FR0013530102
GBR,45103010,2024-12-31,317505,GBP,0.0475,GB00BMV2DB09
GBR,45103010,2024-12-31,317505,GBP,0.0475,GB00BMV2DB09
SWE,35201010,2024-12-31,317603,SEK,16.44,SE0005162880
SWE,35201010,2024-12-31,317603,SEK,16.44,SE0005162880
KOR,45203015,2024-12-31,317741,KRW,726,KR7196450001
TUR,35201010,2024-12-31,317753,TRY,14.51,TRERTAL00018
FIN,35202010,2024-12-31,317769,EUR,1.515,FI4000087861
TWN,45203015,2024-12-31,317801,TWD,4.9,TW0003117008
TWN,45301010,2024-12-31,317802,TWD,70.3,TW0003485009
TWN,45301020,2024-12-31,317816,TWD,62.1,TW0006457005
SWE,45203020,2024-12-31,317818,SEK,76.7,SE0005878543
SWE,45203020,2024-12-31,317818,SEK,76.7,SE0005878543
CHN,45103010,2024-12-31,317830,HKD,5.45,CNE100001SQ1
CYM,45203030,2024-12-31,317838,HKD,0.285,KYG7307F1129
CYM,45203030,2024-12-31,317838,HKD,0.285,KYG7307F1129
CYM,45203030,2024-12-31,317838,HKD,0.285,KYG7307F1129
CYM,45203030,2024-12-31,317838,HKD,0.285,KYG7307F1129
CYM,45203030,2024-12-31,317838,HKD,0.285,KYG7307F1129
SWE,35201010,2024-12-31,317842,SEK,4,SE0005881489
SWE,35201010,2024-12-31,317842,SEK,4,SE0005881489
GBR,45102010,2024-12-31,317843,GBP,3.15,GB00BLWDVP51
GBR,45102010,2024-12-31,317843,GBP,3.15,GB00BLWDVP51
THA,45203030,2024-12-31,317846,THB,1.96,TH5586010008
NZL,45103010,2024-12-31,317862,NZD,3.82,NZSKOE0001S7
NZL,45103010,2024-12-31,317862,NZD,3.82,NZSKOE0001S7
NOR,35201010,2024-12-31,317866,NOK,0.71,NO0013033795
NOR,35201010,2024-12-31,317866,NOK,0.71,NO0013033795
NOR,35201010,2024-12-31,317866,NOK,0.71,NO0013033795
NZL,45103010,2024-12-31,317873,NZD,12.6,NZGTKE0002S9
NZL,45103010,2024-12-31,317873,NZD,12.6,NZGTKE0002S9
CHN,45202030,2024-12-31,317877,CNY,16.8,CNE100001XJ6
CHN,45202030,2024-12-31,317877,CNY,16.8,CNE100001XJ6
JPN,35103010,2024-12-31,317878,JPY,468,JP3921240002
JPN,35103010,2024-12-31,317878,JPY,468,JP3921240002
TWN,45203010,2024-12-31,317881,TWD,176.5,TW0006462005
TWN,45203015,2024-12-31,317883,TWD,27.8,TW0006432008
SWE,35201010,2024-12-31,317902,SEK,0.196,SE0004899474
SWE,35201010,2024-12-31,317902,SEK,0.196,SE0004899474
SWE,35201010,2024-12-31,317902,SEK,0.196,SE0004899474
SWE,35201010,2024-12-31,317902,SEK,0.196,SE0004899474
ESP,45103010,2024-12-31,317932,EUR,1.67,ES0105029005
ESP,45103010,2024-12-31,317932,EUR,1.67,ES0105029005
ESP,45103010,2024-12-31,317932,EUR,1.67,ES0105029005
